,gene1,gene2,cost,psi
1236,CCNB1,SGOL2,53.37221581453257,5.543987035746694
4340,PPP1CB,SRSF6,53.386670719297626,0.36959913571644626
4734,SEP15,XPO1,53.390146000434356,0.36959913571644626
1558,CHCHD1,RPL13,53.39196811198218,5.91358617146314
25,ABCE1,SKP1,53.392032237419755,0.36959913571644626
1423,CDK1,TBL1XR1,53.39398615534342,0.36959913571644626
862,BUB3,DUSP6,53.39811161215472,5.91358617146314
459,ASNSD1,CD24,53.40242146618847,5.91358617146314
3786,MLF1,UGP2,53.410897312906116,5.543987035746694
4393,PSAP,TMTC3,53.432313722499465,0.36959913571644626
2230,EEF1A1,VSIG10,53.43540101156047,2.587193950015124
234,ANP32E,CALB1,53.442112438742114,0.7391982714328925
1913,DCUN1D4,ENAH,53.445981925170024,0.36959913571644626
280,ANXA3,VCL,53.46600224262515,5.543987035746694
2717,GAPDH,LPP,53.52720431656613,2.587193950015124
504,ASUN,MEST,53.56011578296214,0.36959913571644626
4517,RAP2C,TCF7L2,53.56176998065139,0.36959913571644626
2150,DTL,OSTC,53.580476105743145,0.7391982714328925
3943,NAA15,SYNJ2BP,53.59661909770262,5.91358617146314
397,ARID2,SKIL,53.59880012400547,5.91358617146314
2191,EEF1A1,HSPA8,53.609859997125234,2.587193950015124
121,AEBP2,SLC38A2,53.61051297462788,0.36959913571644626
3773,MKI67,TBL1XR1,53.614684059930916,5.543987035746694
5021,TPX2,UGT3A2,53.628910271597256,1.1087974071493387
2814,GOLT1B,PTMA,53.636611751939505,0.36959913571644626
2962,HLTF,PHGDH,53.647370155301,0.36959913571644626
3235,INTS7,RFC3,53.65189190432936,5.543987035746694
1414,CDK1,PLK1,53.656590485831785,0.7391982714328925
993,C4orf21,TGFBR1,53.668175033203624,5.543987035746694
3146,HSPA5,HSPA8,53.66822844062462,0.36959913571644626
1618,CKAP5,KPNA2,53.66951451994756,5.91358617146314
3154,HSPA8,MCM7,53.672841843492755,5.91358617146314
1848,CXADR,EIF1AX,53.68590157847157,0.36959913571644626
1731,COX6C,DIAPH2,53.697877716260656,0.7391982714328925
4677,RRP15,TPX2,53.70226327602979,5.91358617146314
4949,TBL1XR1,TOP2A,53.71182435308239,0.7391982714328925
1879,DAP3,SLC38A2,53.71635769492637,5.91358617146314
1469,CENPF,CKAP2,53.7219302001161,5.91358617146314
3663,MAT2B,TOB1,53.73383457546888,5.543987035746694
4300,PNN,TCN2,53.751225072632074,5.543987035746694
1557,CHCHD1,MFAP2,53.76004399330386,0.36959913571644626
1023,CALB1,HNRNPH1,53.76457363386673,5.174387900030248
3205,IGDCC4,SRP9,53.78077860748161,5.543987035746694
2005,DHCR24,TMTC3,53.7915456003784,5.91358617146314
3493,LARS,ZFP106,53.792855071049594,5.91358617146314
2959,HLTF,METAP2,53.79685002053362,0.36959913571644626
4768,SGPL1,SMC1A,53.80172875228833,5.543987035746694
372,ARHGAP11A,TLK1,53.81293112945065,5.543987035746694
2194,EEF1A1,LSM7,53.814590370547215,0.36959913571644626
4287,PLS3,VPS35,53.81619111529663,0.36959913571644626
2725,GAPDH,PTBP2,53.81950914478106,3.6959913571644627
4777,SHISA2,SOX4,53.82025810062646,5.543987035746694
1255,CCNB2,TRIM24,53.83462143962046,0.36959913571644626
1106,CAPZA1,MARCKS,53.839119882083565,0.36959913571644626
1816,CTSL2,HLTF,53.84148132311768,5.91358617146314
892,BZW1,GOLT1B,53.842833160812184,0.36959913571644626
1080,CANX,CCDC88A,53.846090368776906,0.36959913571644626
2634,FTL,RPS23,53.84868092423751,5.91358617146314
4746,SET,TAF9B,53.84999659544845,0.36959913571644626
4584,ROBO1,SOX4,53.85863877220634,5.543987035746694
579,AURKA,CCNB2,53.866337095560404,0.7391982714328925
3662,MAT2B,PAPSS1,53.86645566214906,0.36959913571644626
2964,HLTF,RPL23A,53.86989132963402,0.36959913571644626
804,BTF3L4,COX6C,53.87728973781495,0.36959913571644626
4419,PSMD2,RPL13,53.887728609022034,0.36959913571644626
2521,FAM84B,MTHFD2,53.89209869019001,5.543987035746694
2347,EIF5,TRIM59,53.89517442524346,0.36959913571644626
3829,MRPS10,XPO1,53.8955780047811,5.91358617146314
1253,CCNB2,RABGAP1L,53.90356391787436,0.36959913571644626
7,AASS,UGP2,53.906258595536855,0.36959913571644626
4454,PTPLAD1,TUSC3,53.90901485961469,0.7391982714328925
2786,GMFB,UGP2,53.90920325089442,0.36959913571644626
223,ANKZF1,PAPSS1,53.924476284539566,5.543987035746694
458,ASNSD1,BZW1,53.93757912637676,0.36959913571644626
3833,MRPS7,RNF219,53.94888915759221,5.543987035746694
3555,LRRC40,NCKAP1,53.98430275224304,0.7391982714328925
3606,MACF1,SEC63,53.99174601761827,5.91358617146314
2571,FGFR1,MDN1,54.000636926735666,5.91358617146314
3023,HN1L,TPM3,54.00827541014971,5.91358617146314
3102,HNRPDL,HSPA8,54.01349718938237,0.36959913571644626
2920,HEATR1,SPCS1,54.035563145731025,0.7391982714328925
2201,EEF1A1,PAPSS1,54.04035770670959,0.36959913571644626
4545,RDH11,TMTC3,54.04260850975339,0.36959913571644626
184,AMOTL1,PEF1,54.04370853998672,1.1087974071493387
3603,MACC1,TLK1,54.0524366218684,5.543987035746694
2339,EIF5,HNRNPH1,54.06297581798805,0.36959913571644626
21,ABCE1,CCDC6,54.069562652931424,5.91358617146314
1452,CENPE,HNRNPH1,54.07184840386123,5.543987035746694
3725,METTL14,TCP1,54.07314940204092,5.543987035746694
4797,SKIL,SYNJ2BP,54.07711122368949,0.36959913571644626
1024,CALB1,KIF20B,54.07968847406376,5.174387900030248
4556,RFFL,TLK1,54.08041021196014,5.543987035746694
2297,EIF4A2,PHF20,54.0810943333293,0.36959913571644626
1254,CCNB2,SGOL2,54.09080318943575,5.543987035746694
4513,RAP2C,RRP15,54.10186435202231,0.36959913571644626
4178,PDCD4,UGP2,54.12604904445018,0.7391982714328925
4789,SKA2,SKIL,54.12831428828107,0.36959913571644626
2487,FAM104A,UQCRC1,54.13826851316282,0.7391982714328925
3265,ITM2A,PTPLAD1,54.14913664082248,5.543987035746694
4966,TFRC,ZMPSTE24,54.15570307809092,5.543987035746694
1880,DAP3,ZBTB8OS,54.15643598242511,5.91358617146314
1418,CDK1,SOX4,54.160542525799926,0.36959913571644626
4544,RDH11,TECR,54.16258149966429,0.36959913571644626
1671,CNTNAP2,KIF20B,54.166970204206734,0.36959913571644626
1411,CDK1,NDC80,54.195247501384166,0.36959913571644626
2319,EIF4E,MSMO1,54.208073718081614,0.36959913571644626
4775,SH3BGRL2,ZBTB44,54.21789981740598,0.36959913571644626
219,ANKRD50,PAPSS1,54.22271665367604,5.543987035746694
841,BUB1,TBL1XR1,54.23591442928207,0.7391982714328925
3179,IDH1,NOL11,54.23788030174554,0.36959913571644626
817,BTF3L4,ZIC2,54.24304409395751,0.36959913571644626
760,BPTF,GAPDH,54.25614535813948,3.6959913571644627
1403,CDK1,KIF11,54.25865304747954,0.7391982714328925
2097,DNMT3B,PRMT5,54.25866595517808,0.36959913571644626
3042,HNRNPA2B1,PARPBP,54.259889368630226,0.36959913571644626
4292,PMAIP1,RPS25,54.27379139347106,0.36959913571644626
2457,ETNK1,FXR1,54.302368242472916,0.36959913571644626
24,ABCE1,SKIV2L2,54.30572822503087,5.91358617146314
2112,DPPA4,VSNL1,54.31012021269457,5.91358617146314
412,ARL6IP1,KIF23,54.32424006027658,0.7391982714328925
2023,DHX33,GTF3C2,54.32766397815551,0.7391982714328925
548,ATP6V1B2,PAK1,54.32955923450625,5.543987035746694
2721,GAPDH,ORC4,54.374280416171565,2.587193950015124
1858,CXADR,PNRC2,54.3824499133948,0.36959913571644626
2777,GLG1,SYNJ2BP,54.38896780848446,5.91358617146314
815,BTF3L4,RPS25,54.39058089732727,0.36959913571644626
2039,DIDO1,USP7,54.41825311626076,5.543987035746694
1395,CDK1,DEPDC1,54.43295295603383,5.543987035746694
850,BUB1B,TBL1XR1,54.45107542790386,0.36959913571644626
2334,EIF4E,STYX,54.4694811546756,5.91358617146314
934,C14orf109,SEC31A,54.478931545597376,5.543987035746694
869,BUB3,KIF23,54.48571902894868,0.36959913571644626
5028,TRIM26,UBC,54.49457297318369,0.36959913571644626
4847,SLC6A15,WDR36,54.49806042089496,5.543987035746694
103,ADAR,RMND5A,54.50110725974718,5.543987035746694
1417,CDK1,RIMKLB,54.501942462367246,5.543987035746694
1442,CEBPZ,PCNA,54.5081900586535,5.91358617146314
2431,EPT1,SMARCA5,54.51245210162796,0.7391982714328925
3862,MTA3,UGP2,54.52723852891188,0.36959913571644626
4379,PRICKLE1,WDHD1,54.5562012699746,5.543987035746694
4473,PWP2,SBNO1,54.56292826669635,1.1087974071493387
123,AEBP2,SRSF6,54.56415794683892,0.36959913571644626
3063,HNRNPA2B1,XPO4,54.56454271377148,5.543987035746694
101,ADAR,MCMBP,54.56555338418077,5.543987035746694
3394,KPNA2,STXBP3,54.58524384479853,5.543987035746694
3463,LARP7,PCNP,54.59945034176416,0.36959913571644626
2123,DPYSL2,RFFL,54.60238316077391,5.543987035746694
82,ACTG1,PHB2,54.60306847785877,0.36959913571644626
1031,CALM2,CCNB2,54.603852437882836,5.91358617146314
3245,IQCB1,RAB18,54.61216178517077,5.543987035746694
278,ANXA2,ZNF589,54.613418366737264,5.543987035746694
522,ATIC,SSR2,54.64045529819192,0.36959913571644626
4993,TMEM209,VSIG10,54.65363475439121,0.36959913571644626
583,AURKA,CENPF,54.65464985435084,0.7391982714328925
708,BCL11A,TBL1XR1,54.66767287514924,5.91358617146314
2415,EPCAM,PPIB,54.68110385910541,0.36959913571644626
2439,ERAL1,SSR2,54.68263784503299,0.36959913571644626
3188,IDI1,SRP9,54.68532754228732,5.91358617146314
3741,MFAP2,TSTD1,54.69271590095164,5.91358617146314
2559,FEN1,GINS2,54.71435018195057,5.91358617146314
881,BUB3,TPX2,54.73274752329404,5.91358617146314
2197,EEF1A1,NARS,54.743371622829805,0.36959913571644626
1507,CEP152,SEMA6A,54.74513183938355,5.543987035746694
695,BCAT1,SKIL,54.746923069171245,0.36959913571644626
1857,CXADR,PHACTR2,54.74742902465637,5.91358617146314
4600,RPL23A,SETD5,54.75972992142264,0.36959913571644626
3391,KPNA2,PRMT5,54.75979584080011,5.543987035746694
4046,NUP133,SOX4,54.774674098705844,0.7391982714328925
4050,NUP54,VPS35,54.782070551158284,0.36959913571644626
808,BTF3L4,MKI67IP,54.804638337289596,0.36959913571644626
1004,C6orf62,CAPZA1,54.81533433827838,5.91358617146314
2094,DNMT3B,FGFR1,54.817157163783484,0.36959913571644626
3302,KDM6A,KPNA2,54.842325363502745,0.7391982714328925
3951,NARS,PTPN14,54.85331685437797,5.91358617146314
956,C18orf54,RRP15,54.86809217488482,0.36959913571644626
1738,COX6C,LRAT,54.87407508882972,0.7391982714328925
1735,COX6C,HLTF,54.87716537790593,0.36959913571644626
3282,KANSL2,MRPL16,54.88966450482107,0.7391982714328925
348,ARF6,RFFL,54.8911349204552,5.543987035746694
2710,GAPDH,HNRNPH1,54.93557501671518,3.6959913571644627
3818,MRPL35,UGP2,54.940668214210916,5.543987035746694
3161,HSPA8,SRSF6,54.946677616484955,0.36959913571644626
1216,CCNB1,DEPDC1B,54.9555710980264,0.36959913571644626
464,ASPM,CCNB1,54.9710285837855,5.543987035746694
4377,PREX2,ZRANB2,54.974096152874935,0.7391982714328925
2189,EEF1A1,HNRNPH1,54.974732079367755,3.6959913571644627
2987,HMGCR,SRP9,54.97521449132087,5.91358617146314
4635,RPL7,UGP2,54.984561328133154,0.36959913571644626
1042,CALM2,KCNMB4,54.9864268903259,1.1087974071493387
4440,PTGFRN,TLK1,54.992111232720475,5.543987035746694
4580,RNF219,VPS35,54.993497696149575,1.1087974071493387
1428,CDK1,TTK,55.00574217832131,0.7391982714328925
3082,HNRNPH1,RAP2C,55.025570439805875,0.36959913571644626
2358,EML4,SH3BGRL2,55.04274741652162,0.36959913571644626
2555,FDFT1,KPNA2,55.04793877348904,5.543987035746694
1105,CAPZA1,HSPA8,55.0515107761078,0.36959913571644626
1487,CENPF,TNRC6B,55.07313603756011,0.7391982714328925
2627,FTL,ODF2L,55.07485369750737,3.6959913571644627
139,AGTPBP1,BNIP3L,55.08746706093558,5.543987035746694
3044,HNRNPA2B1,PSAP,55.11247599675443,0.36959913571644626
3398,KPNA2,TRIM24,55.13610942237782,5.543987035746694
4328,PPP1CB,PTGFRN,55.13714311516384,5.543987035746694
2960,HLTF,MMP16,55.157154374982795,5.543987035746694
3511,LDHA,RAB18,55.181053890821026,5.91358617146314
742,BNIP3L,UGP2,55.18347836387552,0.36959913571644626
2007,DHCR24,VCAN,55.192182443402416,0.36959913571644626
20,ABCE1,APEH,55.19563695065219,0.36959913571644626
871,BUB3,MKI67,55.19660544430157,5.543987035746694
4563,RIMKLB,SOX4,55.20028669420098,5.543987035746694
3039,HNRNPA2B1,LANCL1,55.20945828372915,5.543987035746694
3508,LDB2,SOX4,55.21660336794372,0.7391982714328925
3800,MORC3,NUP107,55.22871819275724,0.7391982714328925
717,BCLAF1,PPM1A,55.229521105539064,0.7391982714328925
816,BTF3L4,SKIL,55.230519467725834,5.91358617146314
1481,CENPF,NDC80,55.232837519237584,5.91358617146314
1233,CCNB1,PLEKHB2,55.23649237478898,5.91358617146314
4804,SKIV2L2,ZFP106,55.23897567566512,0.7391982714328925
5050,WDR3,YARS,55.23991460672945,0.36959913571644626
474,ASPM,SRSF3,55.253550149711685,0.36959913571644626
4855,SMAD2,WDR3,55.26001550248853,5.543987035746694
3144,HSPA4,PLDN,55.26162028895047,5.543987035746694
3213,IMMT,MPP5,55.26921650079325,5.543987035746694
4466,PTPRS,VSIG10,55.281895222056406,0.36959913571644626
1099,CAPZA1,DNMT3A,55.28703792353514,5.91358617146314
102,ADAR,PLIN2,55.28743000168048,5.543987035746694
2016,DHX15,GOLT1B,55.29216416031479,0.36959913571644626
3851,MSMO1,SKIL,55.31189902368721,0.36959913571644626
4803,SKIL,TTC39C,55.326287822436555,0.36959913571644626
4582,RNMT,SNX5,55.32697802025183,5.543987035746694
5040,UBE2V2,ZNF451,55.337760894816576,0.36959913571644626
1226,CCNB1,MELK,55.341385477524845,0.7391982714328925
4007,NOL11,RRM1,55.348118426142854,0.36959913571644626
2729,GAPDH,SLC38A2,55.348177779367255,2.587193950015124
1040,CALM2,HMMR,55.35342050427471,5.543987035746694
3150,HSPA5,SET,55.35634806291791,0.36959913571644626
4512,RAP2A,ZBTB8OS,55.36101217630806,5.174387900030248
2017,DHX15,HIBCH,55.36403165245635,0.36959913571644626
362,ARHGAP11A,BUB3,55.373980843803096,5.543987035746694
1065,CALU,HLTF,55.37737462841187,0.36959913571644626
1173,CCAR1,ENO1,55.38288526084227,3.6959913571644627
2771,GJA1,TM9SF3,55.3947674786003,5.543987035746694
2295,EIF4A2,HLTF,55.4072000738063,5.91358617146314
3393,KPNA2,SPAG5,55.43653320729094,5.543987035746694
3633,MARCKS,NCKAP1,55.440387516165444,0.36959913571644626
3619,MAP1B,ZNF165,55.45103143887496,5.543987035746694
1120,CARS,H3F3A,55.46266927349555,5.91358617146314
1479,CENPF,MDN1,55.47022032443692,5.91358617146314
607,AXL,CXADR,55.47686796601758,0.36959913571644626
3952,NARS,RARS2,55.48257152591296,0.36959913571644626
3796,MMS22L,TUB,55.49449088648677,0.7391982714328925
4950,TBL1XR1,TPX2,55.506632190248126,0.36959913571644626
3810,MRPL16,RPL7,55.507794968308175,0.36959913571644626
4660,RPS25,SETD5,55.51370542773237,0.36959913571644626
4639,RPL7,ZIC2,55.52503022337433,0.36959913571644626
4678,RRP15,WAC,55.527535218049216,0.7391982714328925
1043,CALM2,KIF23,55.53030451992,5.543987035746694
1475,CENPF,HMMR,55.550571116130435,5.543987035746694
1872,CYP2S1,DHCR24,55.555897200121805,0.36959913571644626
3614,MAL2,SRP9,55.56082993929431,5.543987035746694
1869,CXADR,UBE4A,55.563897204911115,5.91358617146314
2338,EIF5,FTH1,55.58055160628198,0.7391982714328925
183,ALS2,NCOA4,55.58621121548282,1.1087974071493387
1044,CALM2,KIF2C,55.59639679455713,5.543987035746694
1492,CENPF,VCAN,55.59920272475551,0.36959913571644626
3805,MPDZ,PSMD2,55.60383954699193,0.7391982714328925
320,API5,TUBB,55.60497783406239,0.36959913571644626
2156,DUSP6,MAPK1IP1L,55.631979905519366,0.36959913571644626
4169,PCNP,RABGAP1L,55.646515229674215,0.36959913571644626
4961,TDGF1,UGP2,55.65191811316083,0.36959913571644626
3875,MTHFD2,RPL7,55.65882460704991,0.36959913571644626
3679,MCM7,TADA1,55.661791093532464,5.543987035746694
3145,HSPA4,USP10,55.681714680807325,0.36959913571644626
3252,IREB2,RAP2C,55.69324640104242,5.543987035746694
2462,ETNK1,SLC38A2,55.71531420501183,5.91358617146314
1839,CUL2,LCLAT1,55.72440978140845,5.543987035746694
3020,HN1L,HSP90AB1,55.734709464561405,0.36959913571644626
4059,NUSAP1,SOX11,55.7362685168907,0.36959913571644626
4952,TBL1XR1,UBE2C,55.73658640129446,5.543987035746694
3869,MTHFD1,ZNF622,55.74833894317862,5.543987035746694
4879,SPAG5,TOP2A,55.75815487742982,5.543987035746694
3009,HMGCS1,SRSF6,55.75876365312707,0.36959913571644626
2093,DNMT3B,ERAL1,55.76238792669105,0.36959913571644626
4243,PHGDH,RPL7,55.76376829701909,0.36959913571644626
3600,M6PR,NEDD4L,55.776827405629135,5.543987035746694
3944,NAA15,TCF7L2,55.78072908386723,0.36959913571644626
3012,HMMR,KPNA2,55.80053460994234,0.36959913571644626
2354,ELOVL5,UBE4A,55.80741914262739,0.36959913571644626
3682,MCM7,ZFP106,55.81659384570759,5.91358617146314
452,ASNS,PMAIP1,55.840443565383254,0.36959913571644626
666,BCAT1,CXADR,55.8589843742767,5.91358617146314
3187,IDI1,SET,55.88360466829359,0.36959913571644626
860,BUB3,DLGAP5,55.88836877179023,0.36959913571644626
2719,GAPDH,MTRNR2L6,55.89151302294127,4.065590492880909
3437,L1TD1,TERF1,55.90132380389473,5.91358617146314
990,C4orf21,DHX15,55.92495307606288,0.7391982714328925
1486,CENPF,TM9SF3,55.94043321989973,0.7391982714328925
4022,NQO1,RICTOR,55.94157447337175,5.543987035746694
3891,MTPAP,OTUD4,55.95931443353471,5.543987035746694
1840,CUL4A,LPP,55.97633056741722,0.7391982714328925
599,AURKA,PRMT5,55.98080979558727,0.7391982714328925
170,ALG10B,ETNK1,55.98774886607026,0.36959913571644626
642,B4GALT1,SKIL,56.0267579184109,5.543987035746694
1901,DCP2,XPO1,56.0369085645928,0.36959913571644626
3143,HSPA13,UQCRC1,56.03907709397314,0.7391982714328925
791,BRWD1,ZNF644,56.04468616781061,5.543987035746694
3785,MLF1,SBNO1,56.063985524925144,5.543987035746694
415,ARL6IP1,NEK3,56.11850816916882,5.543987035746694
3386,KPNA2,NCAPG,56.17614339454192,5.543987035746694
3813,MRPL16,TAB2,56.17646915693574,5.174387900030248
4699,SC5DL,SET,56.198331244302125,5.91358617146314
3242,IPO5,PLEKHA5,56.21092938631803,5.543987035746694
2267,EIF2C1,TKT,56.2116433048495,0.7391982714328925
2615,FTH1,MFAP2,56.22574533042945,0.7391982714328925
1461,CENPE,SRP9,56.23176137690021,5.543987035746694
2018,DHX15,INPP5F,56.25789816749146,5.543987035746694
4387,PRPF3,VPS35,56.25992912200343,5.543987035746694
1426,CDK1,TPX2,56.29331513985318,0.36959913571644626
3961,NCAPD2,XPO1,56.30676075162173,5.543987035746694
739,BNIP3L,EML4,56.30899605717808,5.543987035746694
1836,CTTN,VCP,56.31016782788876,5.91358617146314
1250,CCNB2,MRPL35,56.311335308838494,0.7391982714328925
1068,CALU,RDH11,56.34487243289661,0.36959913571644626
1652,CLSPN,VCAN,56.35684013994382,5.543987035746694
4216,PFN2,ZFP106,56.366158846202616,5.91358617146314
2091,DNMT3A,XRCC6,56.366889508147786,5.91358617146314
810,BTF3L4,MTHFD2,56.37766622513347,0.36959913571644626
4898,SREK1IP1,TBL1XR1,56.39781508084419,5.543987035746694
4573,RNF168,SKIL,56.400824967201885,0.36959913571644626
3945,NAA15,TIA1,56.41630761554084,0.36959913571644626
1663,CMTM6,TBL1XR1,56.42910056508755,5.543987035746694
2589,FKBP5,PTMA,56.42983008950927,0.7391982714328925
3732,MFAP2,P4HB,56.432023903021914,0.36959913571644626
2342,EIF5,PPP3CA,56.44275745292262,0.36959913571644626
3054,HNRNPA2B1,SSBP2,56.44458067708222,5.174387900030248
3760,MGST3,XRCC6,56.444673664077165,0.36959913571644626
4514,RAP2C,SOX11,56.45659686148177,5.91358617146314
173,ALG10B,SKIL,56.4671120516371,0.7391982714328925
1992,DEPDC1B,TSR1,56.472538177648616,5.91358617146314
1571,CHD9,DHX15,56.482404769545184,0.7391982714328925
1212,CCNB1,CEP170,56.49997829975763,5.543987035746694
2367,ENAH,NKTR,56.508870673772876,0.36959913571644626
865,BUB3,HJURP,56.518413562972874,5.543987035746694
1421,CDK1,SS18,56.52374831204991,5.543987035746694
2411,EPB41L2,PSMD2,56.53851133069544,5.543987035746694
2635,FTL,RPS25,56.542555856969344,0.36959913571644626
943,C14orf43,ZBTB44,56.55158909498721,0.7391982714328925
1413,CDK1,PFKM,56.55517548947639,1.1087974071493387
112,AEBP2,CD59,56.580711148186616,0.36959913571644626
2021,DHX33,ETV1,56.585885908094646,0.7391982714328925
3354,KIF20B,UBE2H,56.58992733962896,0.7391982714328925
4490,RAB3GAP1,SMAD2,56.60372071165872,5.543987035746694
3159,HSPA8,RPL7,56.60830693396208,2.587193950015124
577,AURKA,CALM2,56.62954269709944,5.543987035746694
3353,KIF20B,PCNP,56.635208382617385,0.36959913571644626
2375,ENAH,RNF168,56.65257454052417,0.36959913571644626
3185,IDI1,SC5DL,56.660147148516415,0.36959913571644626
2193,EEF1A1,LITAF,56.716609760454574,0.36959913571644626
3240,IPO5,MCM3,56.72447440382003,0.36959913571644626
2113,DPPA4,WAC,56.75629196236337,5.543987035746694
1484,CENPF,SKA2,56.76226354081667,0.36959913571644626
512,ATF2,CTBP2,56.78555716811543,5.543987035746694
2372,ENAH,RAP2C,56.84523437350658,0.36959913571644626
2014,DHX15,DTL,56.84979235232326,0.7391982714328925
4390,PSAP,SET,56.867259354050965,5.91358617146314
4049,NUP205,TARDBP,56.87858735000331,0.7391982714328925
2688,G2E3,TBL1XR1,56.88257943205846,5.543987035746694
568,ATXN10,EIF5,56.89387761096482,5.543987035746694
1103,CAPZA1,HMGCS1,56.907965070604,5.91358617146314
2294,EIF3L,SKP1,56.92466750126632,0.36959913571644626
2580,FH,UBE2V2,56.934589019531444,0.36959913571644626
863,BUB3,ECT2,56.93600095572891,0.36959913571644626
917,C12orf35,DPPA4,56.94017511604871,0.7391982714328925
2308,EIF4B,SEMA4D,56.940927350358486,5.543987035746694
1333,CDC20,EIF5,56.95928523942037,0.36959913571644626
992,C4orf21,SLC38A2,56.990559853250716,5.543987035746694
2395,ENO1,ORC4,57.00596121232403,2.587193950015124
3740,MFAP2,SLC29A1,57.01263587946126,0.36959913571644626
3650,MARCKS,TERF1,57.013607449004375,0.36959913571644626
1827,CTTN,FTH1,57.04228027813039,5.543987035746694
423,ARL8B,SC5DL,57.04932153519495,0.7391982714328925
3119,HSP90AB1,NUP93,57.052652806505556,0.36959913571644626
